30.3601016998291,59.93110275268555,1511956827,1511956767,0
30.361663818359375,59.93115997314453,1511956827,1511956774,0
30.37845802307129,59.940372467041016,1511956827,1511956806,1
30.354907989501953,59.93191146850586,1511956827,1511956814,1
30.334095001220703,59.934486389160156,1511956827,1511956816,0
30.354907989501953,59.93191146850586,1511956858,1511956814,1
30.312320709228516,59.93740463256836,1511956858,1511956820,2
30.37845802307129,59.940372467041016,1511956858,1511956831,1
30.313390731811523,59.93680953979492,1511956858,1511956849,1
30.334095001220703,59.934486389160156,1511956888,1511956836,0
30.3601016998291,59.93110275268555,1511956888,1511956857,0
30.355133056640625,59.93179702758789,1511956888,1511956871,0
30.354907989501953,59.93191146850586,1511956888,1511956879,1
30.358715057373047,59.931365966796875,1511956918,1511956859,0
30.381542205810547,59.94194793701172,1511956918,1511956879,1
30.337549209594727,59.93402862548828,1511956918,1511956882,0
30.37845802307129,59.940372467041016,1511956918,1511956886,1
30.355133056640625,59.93179702758789,1511956918,1511956886,0
30.358793258666992,59.93126678466797,1511956918,1511956896,0
30.35652732849121,59.931549072265625,1511956918,1511956899,1
30.31089973449707,59.939292907714844,1511956918,1511956904,1
30.312257766723633,59.93722152709961,1511956918,1511956905,2
30.312257766723633,59.93722152709961,1511956948,1511956905,2
30.367332458496094,59.93198776245117,1511956948,1511956907,2
30.358793258666992,59.93126678466797,1511956948,1511956916,0
30.381542205810547,59.94194793701172,1511956948,1511956922,1
30.316753387451172,59.93639373779297,1511956948,1511956939,1
30.367332458496094,59.93198776245117,1511956978,1511956907,2
30.37845802307129,59.940372467041016,1511956978,1511956911,1
30.339292526245117,59.93384552001953,1511956978,1511956916,0
30.381542205810547,59.94194793701172,1511956978,1511956922,1
30.367305755615234,59.93189239501953,1511956978,1511956937,0
30.316753387451172,59.93639373779297,1511956978,1511956939,1
30.365964889526367,59.93074035644531,1511956978,1511956957,2
30.312257766723633,59.93722152709961,1511956978,1511956964,2
30.356237411499023,59.931583404541016,1511956978,1511956966,0
30.329238891601562,59.93492889404297,1511956978,1511956967,0
30.356237411499023,59.931583404541016,1511957008,1511956966,0
30.365964889526367,59.93074035644531,1511957008,1511956977,2
30.35662078857422,59.93153762817383,1511957008,1511956979,1
30.312257766723633,59.93722152709961,1511957008,1511956985,2
30.37106704711914,59.93499755859375,1511957008,1511956991,1
30.358793258666992,59.93126678466797,1511957008,1511956996,0
30.369136810302734,59.93327713012695,1511957008,1511956997,0
30.312255859375,59.93739318847656,1511957008,1511956999,1
30.365964889526367,59.93074035644531,1511957039,1511956977,2
30.37106704711914,59.93499755859375,1511957039,1511956991,1
30.358793258666992,59.93126678466797,1511957039,1511956996,0
30.34271240234375,59.93326950073242,1511957039,1511957001,0
30.408708572387695,59.941314697265625,1511957039,1511957007,2
30.324138641357422,59.93543243408203,1511957039,1511957014,1
30.312255859375,59.93739318847656,1511957039,1511957014,1
30.356882095336914,59.93162155151367,1511957039,1511957024,0
