30.293601989746094,59.93889236450195,1511956827,1511956759
30.374879837036133,59.93821334838867,1511956827,1511956802
30.374879837036133,59.93821334838867,1511956858,1511956802
30.40828514099121,59.936641693115234,1511956858,1511956832
30.37845802307129,59.940372467041016,1511956888,1511956831
30.355487823486328,59.931678771972656,1511956888,1511956836
30.313390731811523,59.93680953979492,1511956888,1511956849
30.358715057373047,59.931365966796875,1511956888,1511956859
30.329238891601562,59.93492889404297,1511957008,1511956967
30.324138641357422,59.93543243408203,1511957008,1511956994
30.312257766723633,59.93722152709961,1511957039,1511956985
30.294078826904297,59.93852233886719,1511957039,1511956994
30.372478485107422,59.936649322509766,1511957039,1511957027
30.294078826904297,59.93852233886719,1511957069,1511956994
30.34271240234375,59.93326950073242,1511957069,1511957001
30.356882095336914,59.93162155151367,1511957069,1511957024
30.314680099487305,59.93625259399414,1511957069,1511957058
30.303665161132812,59.933921813964844,1511957099,1511957088
30.389245986938477,59.945804595947266,1511957129,1511957107
30.346960067749023,59.932857513427734,1511957159,1511957114
30.374740600585938,59.93819808959961,1511957159,1511957137
30.325448989868164,59.93550109863281,1511957159,1511957139
30.319992065429688,59.936058044433594,1511957190,1511957147
30.367778778076172,59.93207931518555,1511957190,1511957156
30.389245986938477,59.945804595947266,1511957220,1511957152
30.374858856201172,59.93819808959961,1511957220,1511957182
30.360639572143555,59.931026458740234,1511957220,1511957219
30.374858856201172,59.93819808959961,1511957250,1511957182
30.356002807617188,59.93161392211914,1511957250,1511957231
30.315969467163086,59.936641693115234,1511957280,1511957222
30.33232307434082,59.93461608886719,1511957280,1511957245
30.334335327148438,59.9344367980957,1511957280,1511957274
30.314098358154297,59.936222076416016,1511957280,1511957278
30.360639572143555,59.931026458740234,1511957310,1511957299
30.38005256652832,59.94121170043945,1511957340,1511957277
30.295780181884766,59.932167053222656,1511957370,1511956981
30.360126495361328,59.93109893798828,1511957370,1511957351
30.367502212524414,59.93193054199219,1511957401,1511957246
30.358983993530273,59.931243896484375,1511957401,1511957396
30.388103485107422,59.94413757324219,1511957431,1511957362
30.30933380126953,59.94025421142578,1511957431,1511957394
30.334938049316406,59.934234619140625,1511957431,1511957415
30.314897537231445,59.936344146728516,1511957431,1511957418
30.358983993530273,59.931243896484375,1511957461,1511957416
30.2346134185791,59.95640182495117,1511957461,1511957443
30.338964462280273,59.93366241455078,1511957461,1511957452
30.34708023071289,59.93292999267578,1511957491,1511957475
30.375059127807617,59.93839645385742,1511957491,1511957477
30.369346618652344,59.93367004394531,1511957521,1511957464
30.358299255371094,59.93144226074219,1511957551,1511957491
30.34708023071289,59.93292999267578,1511957551,1511957495
30.358983993530273,59.931243896484375,1511957551,1511957496
30.312793731689453,59.93687438964844,1511957551,1511957535
30.336265563964844,59.93414306640625,1511957642,1511957594
30.316389083862305,59.93650817871094,1511957642,1511957615
30.262496948242188,59.93368148803711,1511957642,1511957625
30.376466751098633,59.93975830078125,1511957642,1511957629
30.34271240234375,59.93326950073242,1511957642,1511957632
30.346630096435547,59.93278121948242,1511957702,1511957664
30.379899978637695,59.94143295288086,1511957702,1511957689
30.35801887512207,59.931060791015625,1511957732,1511957724
30.348114013671875,59.932716369628906,1511957763,1511957741
30.374998092651367,59.93838882446289,1511957793,1511957697
30.346431732177734,59.932918548583984,1511957793,1511957764
30.348114013671875,59.932716369628906,1511957823,1511957806
30.309289932250977,59.93426513671875,1511957853,1511957834
30.309289932250977,59.93426513671875,1511957883,1511957834
